ID,ANO,Distribuição,Governo,Outros,Pessoal,Receitas,RCT,RCP,VAB,VALP,VATD
426,2017,3.39819625644633,3.3986908146894,3.39983585729728,3.39841646057428,3.3972221910193,3.39628709150772,3.39956820478695,3.39768351408556,3.39819811352753,3.39819598178741
173,2020,3.39814310789692,3.3987739181711,3.39998889055165,3.39829959947557,3.39705236823274,3.39634635397222,3.39931537514676,3.3976894503234,3.39816287236599,3.39814283316853
218,2013,3.39821499674512,3.39878662039919,3.40010366613685,3.39837635081429,3.39699837639947,3.39609610439625,3.39961551835439,3.3977094357396,3.39825268675808,3.3982147221107
149,2022,3.39896851612609,3.39983725681103,3.40016047261589,3.39871883186357,3.3997871779236,3.39749007288068,3.39984392828242,3.3986028936403,3.39911157277297,3.39896824247612
173,2021,3.3982596345174,3.3988449174993,3.40017968489997,3.39836598902166,3.39713427646154,3.39645663645884,3.39952663290952,3.39780655280976,3.39827815389016,3.39825935994131
475,2015,3.39833232456442,3.39894630739203,3.40035667671291,3.39845449215029,3.39716927162714,3.39640601520424,3.39956820478695,3.39789133921494,3.39838399661941,3.39833205008333
426,2016,3.39821039842198,3.3987040151324,3.4004174383861,3.39841095208687,3.3971629322118,3.39630498771968,3.39956820478695,3.39767685624585,3.39819257536044,3.39821012378154
32,2019,3.39836369711224,3.39887293688302,3.40053523764572,3.3984283495183,3.39750861195592,3.39680024300556,3.3996351565394,3.39782616645782,3.39835958557091,3.39836342267214
581,2018,3.39837998679998,3.39882842648784,3.40059240369821,3.39863259769621,3.39751906625091,3.39914159078616,3.39835112752619,3.39814876732685,3.39841335194765,3.39837971238117
418,2020,3.40082606666246,3.40055014800814,3.40113266313081,3.40071762272652,3.40031620969173,3.39986371960761,3.40261317949363,3.40013053620123,3.40059897155197,3.40082579543616
114,2021,3.39823702922229,3.39877902315756,3.40115838249143,3.39823915737576,3.39700315661034,3.39658637090646,3.39956820478695,3.39770974789661,3.39825062910478,3.39823675461666
421,2017,3.40128068406563,3.40109896362436,3.40116919466196,3.4024191152284,3.40234121814445,3.40073803785296,3.40114541667174,3.40066386066919,3.40112887628519,3.40128041343181
643,2010,3.39920437548083,3.39990108852459,3.40120393356659,3.39935114638389,3.39781579929703,3.39715624315786,3.40007034591225,3.39895516304836,3.39939866404025,3.39920410213885
173,2022,3.39841251057355,3.39877455350927,3.40124749943738,3.39848968983169,3.39731282339654,3.39705051028632,3.39975436794321,3.39800901865802,3.39844214758579,3.39841223619725
643,2011,3.39936427546544,3.4000051345024,3.40126470775329,3.39963553324674,3.39791870249916,3.39735573334569,3.40011341900797,3.39913561878539,3.39959363440127,3.39936400233222
421,2018,3.40020771966543,3.40050375607673,3.40127660626697,3.40088053708915,3.40097361841217,3.39942225582448,3.40022203460186,3.39973758886611,3.40019812827184,3.40020744763283
32,2021,3.39844231194794,3.39892058140723,3.40133935898868,3.39847679158268,3.39788301581133,3.39693966864179,3.39970286059811,3.39789703477317,3.3984321261628,3.39844203761057
