SETOR_ATIV,Cont.Núm - SETOR_ATIV,,,,PERC,Cont.Núm - PERC,,,,,,,,
,,,,,0.43574275658443,1,,,,,,,,
,,,,,0.435745311779947,1,,,,,,,,
,,,,,0.435775771707505,1,,,,,,,,
,,,,,0.435936417851083,1,,,,,,,,
,,,,,0.436045725199507,1,,,,,,,,
,,,,,0.436143558331855,1,,,,,,,,
,,,,,0.436206043660609,1,,,,,,,,
,,,,,0.436402722328443,1,,,,,,,,
,,,,,0.43642652450666,1,,,,,,,,
,,,,,0.436579505064495,1,,,,,,,,
,,,,,0.43662591356131,1,,,,,,,,
,,,,,0.436680420360118,1,,,,,,,,
,,,,,0.436698917883876,1,,,,,,,,
,,,,,0.436916258101518,1,,,,,,,,
,,,,,0.437024646506887,1,,,,,,,,
,,,,,0.437193535135551,1,,,,,,,,
,,,,,0.437399723374827,1,,,,,,,,
,,,,,0.437572810619506,1,,,,,,,,
,,,,,0.437642012038308,1,,,,,,,,
,,,,,0.437686901757971,1,,,,,,,,
,,,,,0.43769536997858,1,,,,,,,,
,,,,,0.437737295847939,1,,,,,,,,
,,,,,0.437969890958282,1,,,,,,,,
,,,,,0.437985959085076,1,,,,,,,,
,,,,,0.438060739207457,1,,,,,,,,
,,,,,0.438355520174964,1,,,,,,,,
,,,,,0.43858052582904,1,,,,,,,,
,,,,,0.438680459748086,1,,,,,,,,
,,,,,0.438772999758994,1,,,,,,,,
,,,,,0.438776022187305,1,,,,,,,,
,,,,,0.438844923210684,1,,,,,,,,
,,,,,0.438941130099383,1,,,,,,,,
,,,,,0.439060384678115,1,,,,,,,,
,,,,,0.439236259376517,1,,,,,,,,
,,,,,0.439317905365859,1,,,,,,,,
,,,,,0.439357809964839,1,,,,,,,,
,,,,,0.439487345063403,1,,,,,,,,
,,,,,0.439519339369364,1,,,,,,,,
,,,,,0.439528372094642,1,,,,,,,,
,,,,,0.439548050363737,1,,,,,,,,
,,,,,0.439658350424466,1,,,,,,,,
,,,,,0.439669464453854,1,,,,,,,,
,,,,,0.439735250287442,1,,,,,,,,
,,,,,0.43975781014745,1,,,,,,,,
,,,,,0.439832999262621,1,,,,,,,,
,,,,,0.439953404084922,1,,,,,,,,
,,,,,0.44022659303448,1,,,,,,,,
,,,,,0.440610980191073,1,,,,,,,,
,,,,,0.440626300813827,1,,,,,,,,
,,,,,0.440681689058716,1,,,,,,,,
,,,,,0.440753200620036,1,,,,,,,,
,,,,,0.440769234151511,1,,,,,,,,
,,,,,0.440883700936054,1,,,,,,,,
,,,,,0.441108048293155,1,,,,,,,,
,,,,,0.441111139588726,1,,,,,,,,
,,,,,0.441189424707001,1,,,,,,,,
,,,,,0.441256081229335,1,,,,,,,,
,,,,,0.441726386305829,1,,,,,,,,
,,,,,0.441808806154908,1,,,,,,,,
,,,,,0.441897341448219,1,,,,,,,,
,,,,,0.442057906128128,1,,,,,,,,
,,,,,0.442117342265914,1,,,,,,,,
,,,,,0.442147234125135,1,,,,,,,,
,,,,,0.442195480813879,1,,,,,,,,
,,,,,0.442203802865639,1,,,,,,,,
,,,,,0.442515024063097,1,,,,,,,,
,,,,,0.44251517853352,1,,,,,,,,
,,,,,0.442526284094046,1,,,,,,,,
,,,,,0.442551454175147,1,,,,,,,,
,,,,,0.442669770841511,1,,,,,,,,
,,,,,0.442757050807424,1,,,,,,,,
,,,,,0.442927425965925,1,,,,,,,,
,,,,,0.442949755528905,1,,,,,,,,
,,,,,0.443261891354425,1,,,,,,,,
,,,,,0.443280599783676,1,,,,,,,,
,,,,,0.443283316912442,1,,,,,,,,
,,,,,0.443333309635349,1,,,,,,,,
,,,,,0.443367563010745,1,,,,,,,,
,,,,,0.443422541462713,1,,,,,,,,
,,,,,0.443454865982091,1,,,,,,,,
,,,,,0.44350363646526,1,,,,,,,,
,,,,,0.443537193140991,1,,,,,,,,
,,,,,0.443689803505482,1,,,,,,,,
,,,,,0.443771789070153,1,,,,,,,,
,,,,,0.443823107412349,1,,,,,,,,
,,,,,0.443847655855208,1,,,,,,,,
,,,,,0.444003365770309,1,,,,,,,,
,,,,,0.444137528575829,1,,,,,,,,
,,,,,0.444160822595434,1,,,,,,,,
,,,,,0.444168695962714,1,,,,,,,,
,,,,,0.444289675630361,1,,,,,,,,
,,,,,0.444290485558729,1,,,,,,,,
,,,,,0.44442872011866,1,,,,,,,,
,,,,,0.444460547311134,1,,,,,,,,
,,,,,0.444472729136946,1,,,,,,,,
,,,,,0.444519882504065,1,,,,,,,,
,,,,,0.444668016686822,1,,,,,,,,
,,,,,0.444721702837493,1,,,,,,,,
,,,,,0.444779706634157,1,,,,,,,,
,,,,,0.444792775898571,1,,,,,,,,
,,,,,0.44479852568972,1,,,,,,,,
,,,,,0.445127653040451,1,,,,,,,,
,,,,,0.445308851591035,1,,,,,,,,
,,,,,0.445315886390313,1,,,,,,,,
,,,,,0.44531811149873,1,,,,,,,,
,,,,,0.445389397304479,1,,,,,,,,
,,,,,0.445411468223219,1,,,,,,,,
,,,,,0.445484969637384,1,,,,,,,,
,,,,,0.445519681090321,1,,,,,,,,
,,,,,0.445555720391656,1,,,,,,,,
,,,,,0.445722893050253,1,,,,,,,,
,,,,,0.445727724000838,1,,,,,,,,
,,,,,0.445813420850567,1,,,,,,,,
,,,,,0.445985572828674,1,,,,,,,,
,,,,,0.446150037940239,1,,,,,,,,
,,,,,0.446237648429692,1,,,,,,,,
,,,,,0.446257627941076,1,,,,,,,,
,,,,,0.446427669362362,1,,,,,,,,
,,,,,0.446543665569503,1,,,,,,,,
,,,,,0.446718348961723,1,,,,,,,,
,,,,,0.446927346247476,1,,,,,,,,
,,,,,0.447094807080554,1,,,,,,,,
,,,,,0.447239438477513,1,,,,,,,,
,,,,,0.447243463346093,1,,,,,,,,
,,,,,0.447244516460345,1,,,,,,,,
,,,,,0.447383846057663,1,,,,,,,,
,,,,,0.447407261182672,1,,,,,,,,
,,,,,0.447441019674661,1,,,,,,,,
,,,,,0.447444121989715,1,,,,,,,,
,,,,,0.447514642778839,1,,,,,,,,
,,,,,0.447679903936873,1,,,,,,,,
,,,,,0.447704396027403,1,,,,,,,,
,,,,,0.447706950849173,1,,,,,,,,
,,,,,0.447724914567256,1,,,,,,,,
,,,,,0.447806203886233,1,,,,,,,,
,,,,,0.448153383153845,1,,,,,,,,
,,,,,0.448155030780606,1,,,,,,,,
,,,,,0.448238276979214,1,,,,,,,,
,,,,,0.44824177812862,1,,,,,,,,
,,,,,0.448295091226396,1,,,,,,,,
,,,,,0.448357176746154,1,,,,,,,,
,,,,,0.448410071494213,1,,,,,,,,
,,,,,0.448428213066962,1,,,,,,,,
,,,,,0.448482494517317,1,,,,,,,,
,,,,,0.448487994698115,1,,,,,,,,
,,,,,0.448501746086491,1,,,,,,,,
,,,,,0.448519597855016,1,,,,,,,,
,,,,,0.448532770488447,1,,,,,,,,
,,,,,0.448554784609105,1,,,,,,,,
,,,,,0.448656764267565,1,,,,,,,,
,,,,,0.448708901073051,1,,,,,,,,
,,,,,0.448823746766843,1,,,,,,,,
,,,,,0.448848043631136,1,,,,,,,,
,,,,,0.448876776663007,1,,,,,,,,
,,,,,0.448912702805434,1,,,,,,,,
,,,,,0.449149032319329,1,,,,,,,,
,,,,,0.449303865918609,1,,,,,,,,
,,,,,0.449363846130146,1,,,,,,,,
,,,,,0.449585447056979,1,,,,,,,,
,,,,,0.449822783911707,1,,,,,,,,
,,,,,0.450396998516709,1,,,,,,,,
,,,,,0.450405208808972,1,,,,,,,,
,,,,,0.45054704001875,1,,,,,,,,
,,,,,0.450648609674284,1,,,,,,,,
,,,,,0.450896546827441,1,,,,,,,,
,,,,,0.450967509744332,1,,,,,,,,
,,,,,0.451016067267432,1,,,,,,,,
,,,,,0.451103344740916,1,,,,,,,,
,,,,,0.451164569611207,1,,,,,,,,
,,,,,0.451189253212744,1,,,,,,,,
,,,,,0.45145305627423,1,,,,,,,,
,,,,,0.451768920339479,1,,,,,,,,
,,,,,0.451769850709281,1,,,,,,,,
,,,,,0.45181558222219,1,,,,,,,,
,,,,,0.452002660528654,1,,,,,,,,
,,,,,0.452247381946062,1,,,,,,,,
,,,,,0.452312385574253,1,,,,,,,,
,,,,,0.452428143377222,1,,,,,,,,
,,,,,0.452451972597534,1,,,,,,,,
,,,,,0.452491528288174,1,,,,,,,,
,,,,,0.452584012704377,1,,,,,,,,
,,,,,0.452607589465515,1,,,,,,,,
,,,,,0.452711350459695,1,,,,,,,,
,,,,,0.452723424474105,1,,,,,,,,
,,,,,0.452778322565576,1,,,,,,,,
,,,,,0.452799699917576,1,,,,,,,,
,,,,,0.452835782869012,1,,,,,,,,
,,,,,0.452998156210139,1,,,,,,,,
,,,,,0.452998284735889,1,,,,,,,,
,,,,,0.453106264866689,1,,,,,,,,
,,,,,0.453448311149619,1,,,,,,,,
,,,,,0.453565832947728,1,,,,,,,,
,,,,,0.45365400406556,1,,,,,,,,
,,,,,0.454011114794463,1,,,,,,,,
,,,,,0.454203520831262,1,,,,,,,,
,,,,,0.454204824935888,1,,,,,,,,
,,,,,0.45431456313518,1,,,,,,,,
,,,,,0.454370774321536,1,,,,,,,,
,,,,,0.454457335588459,1,,,,,,,,
,,,,,0.454717334771922,1,,,,,,,,
,,,,,0.454784147432789,1,,,,,,,,
,,,,,0.454971485437833,1,,,,,,,,
,,,,,0.455004092924712,1,,,,,,,,
,,,,,0.455008722338212,1,,,,,,,,
,,,,,0.455069829540573,1,,,,,,,,
,,,,,0.455204400819761,1,,,,,,,,
,,,,,0.455299117460022,1,,,,,,,,
,,,,,0.455385189621633,1,,,,,,,,
,,,,,0.4555363398685,1,,,,,,,,
,,,,,0.455643699220136,1,,,,,,,,
,,,,,0.455647382458516,1,,,,,,,,
,,,,,0.455701585774102,1,,,,,,,,
,,,,,0.455853844871307,1,,,,,,,,
,,,,,0.456020133173913,1,,,,,,,,
,,,,,0.456038347061188,1,,,,,,,,
,,,,,0.45605396279622,1,,,,,,,,
,,,,,0.456104566457145,1,,,,,,,,
,,,,,0.4561234222349,1,,,,,,,,
,,,,,0.456365826632374,1,,,,,,,,
,,,,,0.456378798740483,1,,,,,,,,
,,,,,0.45639332801036,1,,,,,,,,
,,,,,0.456406637130217,1,,,,,,,,
,,,,,0.456756145405345,1,,,,,,,,
,,,,,0.456880407406067,1,,,,,,,,
,,,,,0.45693847163549,1,,,,,,,,
,,,,,0.456942166795463,1,,,,,,,,
,,,,,0.456976831390763,1,,,,,,,,
,,,,,0.456996276047857,1,,,,,,,,
,,,,,0.457004946033891,1,,,,,,,,
,,,,,0.457021970188935,1,,,,,,,,
,,,,,0.457084188590085,1,,,,,,,,
,,,,,0.457102216760828,1,,,,,,,,
,,,,,0.457157895497124,1,,,,,,,,
,,,,,0.457174812767547,1,,,,,,,,
,,,,,0.457227205717946,1,,,,,,,,
,,,,,0.457322722059957,1,,,,,,,,
,,,,,0.457351132624891,1,,,,,,,,
,,,,,0.457363202427594,1,,,,,,,,
,,,,,0.457474909395038,1,,,,,,,,
,,,,,0.457527632704456,1,,,,,,,,
,,,,,0.457784667493687,1,,,,,,,,
,,,,,0.458021782417045,1,,,,,,,,
,,,,,0.458031223385077,1,,,,,,,,
,,,,,0.458114981942894,1,,,,,,,,
,,,,,0.458243448739258,1,,,,,,,,
,,,,,0.458253576874412,1,,,,,,,,
,,,,,0.458258328963281,1,,,,,,,,
,,,,,0.458387833215976,1,,,,,,,,
,,,,,0.458498930293072,1,,,,,,,,
,,,,,0.458610836875706,1,,,,,,,,
,,,,,0.458646155731928,1,,,,,,,,
,,,,,0.458722822898485,1,,,,,,,,
,,,,,0.458762349433394,1,,,,,,,,
,,,,,0.459074289879441,1,,,,,,,,
,,,,,0.459082656617508,1,,,,,,,,
,,,,,0.45918640145065,1,,,,,,,,
,,,,,0.459218476699655,1,,,,,,,,
,,,,,0.459424764530689,1,,,,,,,,
,,,,,0.459439315383737,1,,,,,,,,
,,,,,0.459449027838086,1,,,,,,,,
,,,,,0.459461902903741,1,,,,,,,,
,,,,,0.459616761606216,1,,,,,,,,
,,,,,0.459650132842368,1,,,,,,,,
,,,,,0.459726626941532,1,,,,,,,,
,,,,,0.459857431551744,1,,,,,,,,
,,,,,0.459900880334155,1,,,,,,,,
,,,,,0.460024400069359,1,,,,,,,,
,,,,,0.46006037196923,1,,,,,,,,
,,,,,0.460096876459063,1,,,,,,,,
,,,,,0.46011049992065,1,,,,,,,,
,,,,,0.46012083854513,1,,,,,,,,
,,,,,0.460177040028628,1,,,,,,,,
,,,,,0.460287851499025,1,,,,,,,,
,,,,,0.460414563446845,1,,,,,,,,
,,,,,0.460430319789092,1,,,,,,,,
,,,,,0.460595476075352,1,,,,,,,,
,,,,,0.460685308952965,1,,,,,,,,
,,,,,0.460696796265297,1,,,,,,,,
,,,,,0.46095875461715,1,,,,,,,,
,,,,,0.460962489354702,1,,,,,,,,
,,,,,0.461120036059018,1,,,,,,,,
,,,,,0.461271981985495,1,,,,,,,,
,,,,,0.461281453015377,1,,,,,,,,
,,,,,0.461323562353995,1,,,,,,,,
,,,,,0.461395123054476,1,,,,,,,,
,,,,,0.461396303883172,1,,,,,,,,
,,,,,0.461553607380912,1,,,,,,,,
,,,,,0.46156044413303,1,,,,,,,,
,,,,,0.461605967529618,1,,,,,,,,
,,,,,0.461621149284991,1,,,,,,,,
,,,,,0.461626859877316,1,,,,,,,,
,,,,,0.461642058165548,1,,,,,,,,
,,,,,0.4616695224575,1,,,,,,,,
,,,,,0.461814151029222,1,,,,,,,,
,,,,,0.461888976159675,1,,,,,,,,
,,,,,0.461904219909088,1,,,,,,,,
,,,,,0.461993228232765,1,,,,,,,,
,,,,,0.461997926985962,1,,,,,,,,
,,,,,0.462068614232664,1,,,,,,,,
,,,,,0.462113223931955,1,,,,,,,,
,,,,,0.462355491181454,1,,,,,,,,
,,,,,0.462392649810488,1,,,,,,,,
,,,,,0.462632255531023,1,,,,,,,,
,,,,,0.462678016835265,1,,,,,,,,
,,,,,0.462759116072519,1,,,,,,,,
,,,,,0.462859434423737,1,,,,,,,,
,,,,,0.463014311685412,1,,,,,,,,
,,,,,0.463055982506457,1,,,,,,,,
,,,,,0.463066277025061,1,,,,,,,,
,,,,,0.463168191166442,1,,,,,,,,
,,,,,0.463183087554499,1,,,,,,,,
,,,,,0.463386700809322,1,,,,,,,,
,,,,,0.46356965060356,1,,,,,,,,
,,,,,0.463579366075615,1,,,,,,,,
,,,,,0.463885882709215,1,,,,,,,,
,,,,,0.464052372675767,1,,,,,,,,
,,,,,0.46414400617938,1,,,,,,,,
,,,,,0.464172044409044,1,,,,,,,,
,,,,,0.464229573472176,1,,,,,,,,
,,,,,0.464240764941778,1,,,,,,,,
,,,,,0.464311506340281,1,,,,,,,,
,,,,,0.464392259036468,1,,,,,,,,
,,,,,0.464418267835945,1,,,,,,,,
,,,,,0.464605710415299,1,,,,,,,,
,,,,,0.464631071598538,1,,,,,,,,
,,,,,0.464641173389209,1,,,,,,,,
,,,,,0.464641471091476,1,,,,,,,,
,,,,,0.465337216100274,1,,,,,,,,
,,,,,0.465343296874565,1,,,,,,,,
,,,,,0.46542180741724,1,,,,,,,,
,,,,,0.465427198692049,1,,,,,,,,
,,,,,0.465573779629086,1,,,,,,,,
,,,,,0.465654942640709,1,,,,,,,,
,,,,,0.465813475907347,1,,,,,,,,
,,,,,0.465934077985601,1,,,,,,,,
,,,,,0.465994977342796,1,,,,,,,,
,,,,,0.466037139747955,1,,,,,,,,
,,,,,0.466091861468644,1,,,,,,,,
,,,,,0.466173078440166,1,,,,,,,,
,,,,,0.466442719520401,1,,,,,,,,
,,,,,0.46645531794427,1,,,,,,,,
,,,,,0.466456819568473,1,,,,,,,,
,,,,,0.466497927220741,1,,,,,,,,
,,,,,0.466553481939407,1,,,,,,,,
,,,,,0.466575437805593,1,,,,,,,,
,,,,,0.466918646973009,1,,,,,,,,
,,,,,0.466990216000005,1,,,,,,,,
,,,,,0.467094533758821,1,,,,,,,,
,,,,,0.467145678110947,1,,,,,,,,
,,,,,0.467188425523334,1,,,,,,,,
,,,,,0.467278958528527,1,,,,,,,,
,,,,,0.467337452585206,1,,,,,,,,
,,,,,0.467348231015421,1,,,,,,,,
,,,,,0.467467078042332,1,,,,,,,,
,,,,,0.467495181427077,1,,,,,,,,
,,,,,0.467570898015063,1,,,,,,,,
,,,,,0.467591009112279,1,,,,,,,,
,,,,,0.467786079421627,1,,,,,,,,
,,,,,0.467904763347143,1,,,,,,,,
,,,,,0.46791879667396,1,,,,,,,,
,,,,,0.468113276659392,1,,,,,,,,
,,,,,0.468156641945127,1,,,,,,,,
,,,,,0.468311071642621,1,,,,,,,,
,,,,,0.4684278303924,1,,,,,,,,
,,,,,0.468518495615717,1,,,,,,,,
,,,,,0.468563791784081,1,,,,,,,,
,,,,,0.468690550478055,1,,,,,,,,
,,,,,0.46880362404434,1,,,,,,,,
,,,,,0.468969103489521,1,,,,,,,,
,,,,,0.469072556497057,1,,,,,,,,
,,,,,0.469074045392553,1,,,,,,,,
,,,,,0.469183039889313,1,,,,,,,,
,,,,,0.469331603017239,1,,,,,,,,
,,,,,0.46934004372955,1,,,,,,,,
,,,,,0.469407693120069,1,,,,,,,,
,,,,,0.469505314166439,1,,,,,,,,
,,,,,0.469654384681528,1,,,,,,,,
,,,,,0.469864401974412,1,,,,,,,,
,,,,,0.469865638518254,1,,,,,,,,
,,,,,0.469916154196051,1,,,,,,,,
,,,,,0.470033080192261,1,,,,,,,,
,,,,,0.470099089420903,1,,,,,,,,
,,,,,0.470262696023049,1,,,,,,,,
,,,,,0.470292172303876,1,,,,,,,,
,,,,,0.470797596983209,1,,,,,,,,
,,,,,0.470817388656151,1,,,,,,,,
,,,,,0.470868549782471,1,,,,,,,,
,,,,,0.470923786276374,1,,,,,,,,
,,,,,0.470961722940656,1,,,,,,,,
,,,,,0.47099561958317,1,,,,,,,,
,,,,,0.471016219613519,1,,,,,,,,
,,,,,0.471115807932273,1,,,,,,,,
,,,,,0.471296265338193,1,,,,,,,,
,,,,,0.471535640015035,1,,,,,,,,
,,,,,0.471597336579079,1,,,,,,,,
,,,,,0.471865806769308,1,,,,,,,,
,,,,,0.472199415220277,1,,,,,,,,
,,,,,0.472316509792608,1,,,,,,,,
,,,,,0.472333340818467,1,,,,,,,,
,,,,,0.472399146620137,1,,,,,,,,
,,,,,0.472549047325967,1,,,,,,,,
,,,,,0.472830997698578,1,,,,,,,,
,,,,,0.472842070406473,1,,,,,,,,
,,,,,0.472939814814815,1,,,,,,,,
,,,,,0.473494324589304,1,,,,,,,,
,,,,,0.473567259740185,1,,,,,,,,
,,,,,0.473729884803232,1,,,,,,,,
,,,,,0.473838877873539,1,,,,,,,,
,,,,,0.473877654157446,1,,,,,,,,
,,,,,0.473949329192424,1,,,,,,,,
,,,,,0.474234853083425,1,,,,,,,,
,,,,,0.474364683127282,1,,,,,,,,
,,,,,0.474376304852966,1,,,,,,,,
,,,,,0.474398631754696,1,,,,,,,,
,,,,,0.474451658279667,1,,,,,,,,
,,,,,0.474740443757151,1,,,,,,,,
,,,,,0.474763451703551,1,,,,,,,,
,,,,,0.47489831403032,1,,,,,,,,
,,,,,0.474968199228433,1,,,,,,,,
,,,,,0.475010324120132,1,,,,,,,,
,,,,,0.475018713905806,1,,,,,,,,
,,,,,0.475200236390837,1,,,,,,,,
,,,,,0.47544599274195,1,,,,,,,,
,,,,,0.475498865868867,1,,,,,,,,
,,,,,0.475628009891969,1,,,,,,,,
,,,,,0.47593106747974,1,,,,,,,,
,,,,,0.476068962559506,1,,,,,,,,
,,,,,0.476233399031845,1,,,,,,,,
,,,,,0.476304692022471,1,,,,,,,,
,,,,,0.476307437324596,1,,,,,,,,
,,,,,0.476362183372741,1,,,,,,,,
,,,,,0.476369701425389,1,,,,,,,,
,,,,,0.476425780143852,1,,,,,,,,
,,,,,0.476478264749186,1,,,,,,,,
,,,,,0.476529042323263,1,,,,,,,,
,,,,,0.476674774605357,1,,,,,,,,
,,,,,0.476713844779271,1,,,,,,,,
,,,,,0.476759436212586,1,,,,,,,,
,,,,,0.476884969165299,1,,,,,,,,
,,,,,0.476924641702016,1,,,,,,,,
,,,,,0.476934374791375,1,,,,,,,,
,,,,,0.477332907959802,1,,,,,,,,
,,,,,0.477445328023979,1,,,,,,,,
,,,,,0.477445637883984,1,,,,,,,,
,,,,,0.477507833753297,1,,,,,,,,
,,,,,0.477546571640447,1,,,,,,,,
,,,,,0.477626113908905,1,,,,,,,,
,,,,,0.477757635214788,1,,,,,,,,
,,,,,0.477771192157744,1,,,,,,,,
,,,,,0.47787051695414,1,,,,,,,,
,,,,,0.478081013861416,1,,,,,,,,
,,,,,0.478087614300285,1,,,,,,,,
,,,,,0.478131831876471,1,,,,,,,,
,,,,,0.47846816023853,1,,,,,,,,
,,,,,0.478484824533827,1,,,,,,,,
,,,,,0.478571832952766,1,,,,,,,,
,,,,,0.478671120779889,1,,,,,,,,
,,,,,0.478688537168792,1,,,,,,,,
,,,,,0.478757102467679,1,,,,,,,,
,,,,,0.478883863824962,1,,,,,,,,
,,,,,0.479217158896052,1,,,,,,,,
,,,,,0.479271392624173,1,,,,,,,,
,,,,,0.479592152853613,1,,,,,,,,
,,,,,0.479735039054223,1,,,,,,,,
,,,,,0.479759770944389,1,,,,,,,,
,,,,,0.479771063328041,1,,,,,,,,
,,,,,0.479969648948457,1,,,,,,,,
,,,,,0.480027718244871,1,,,,,,,,
,,,,,0.48014906555728,1,,,,,,,,
,,,,,0.480212954747116,1,,,,,,,,
,,,,,0.480251432337544,1,,,,,,,,
,,,,,0.480574254478093,1,,,,,,,,
,,,,,0.480637701770886,1,,,,,,,,
,,,,,0.480718287955115,1,,,,,,,,
,,,,,0.48072878960251,1,,,,,,,,
,,,,,0.480788113178269,1,,,,,,,,
,,,,,0.481139745853098,1,,,,,,,,
,,,,,0.481308859811649,1,,,,,,,,
,,,,,0.481381328471515,1,,,,,,,,
,,,,,0.48151609750828,1,,,,,,,,
,,,,,0.481585426585128,1,,,,,,,,
,,,,,0.481779506142146,1,,,,,,,,
,,,,,0.481786750565805,1,,,,,,,,
,,,,,0.481825134164213,1,,,,,,,,
,,,,,0.482141388166975,1,,,,,,,,
,,,,,0.482341155999626,1,,,,,,,,
,,,,,0.482517777637104,1,,,,,,,,
,,,,,0.482635327784711,1,,,,,,,,
,,,,,0.482660625992295,1,,,,,,,,
,,,,,0.482798376291361,1,,,,,,,,
,,,,,0.482986302901408,1,,,,,,,,
,,,,,0.482991427611837,1,,,,,,,,
,,,,,0.483055430100039,1,,,,,,,,
,,,,,0.483086271163865,1,,,,,,,,
,,,,,0.483142348931228,1,,,,,,,,
,,,,,0.483169346030111,1,,,,,,,,
,,,,,0.483270072504781,1,,,,,,,,
,,,,,0.48333597477381,1,,,,,,,,
,,,,,0.483509271988252,1,,,,,,,,
,,,,,0.48381099737752,1,,,,,,,,
,,,,,0.483984654369458,1,,,,,,,,
,,,,,0.484140696227717,1,,,,,,,,
,,,,,0.484187530702151,1,,,,,,,,
,,,,,0.484327621853832,1,,,,,,,,
,,,,,0.484456022337235,1,,,,,,,,
,,,,,0.484465707451176,1,,,,,,,,
,,,,,0.48458965653306,1,,,,,,,,
,,,,,0.484602480071528,1,,,,,,,,
,,,,,0.484641795108429,1,,,,,,,,
,,,,,0.484654902240108,1,,,,,,,,
,,,,,0.484968755187389,1,,,,,,,,
,,,,,0.48509723411085,1,,,,,,,,
,,,,,0.485205239523747,1,,,,,,,,
,,,,,0.485249231751089,1,,,,,,,,
,,,,,0.48527935250633,1,,,,,,,,
,,,,,0.485350078461802,1,,,,,,,,
,,,,,0.485447370790671,1,,,,,,,,
,,,,,0.48550517376872,1,,,,,,,,
,,,,,0.485507988529291,1,,,,,,,,
,,,,,0.485667233690268,1,,,,,,,,
,,,,,0.485982538777858,1,,,,,,,,
,,,,,0.486288302707004,1,,,,,,,,
,,,,,0.486529281498846,1,,,,,,,,
,,,,,0.486592635747871,1,,,,,,,,
,,,,,0.486793209890616,1,,,,,,,,
,,,,,0.487169588979866,1,,,,,,,,
,,,,,0.487403719236404,1,,,,,,,,
,,,,,0.487494971640417,1,,,,,,,,
,,,,,0.487552777390356,1,,,,,,,,
,,,,,0.487827150982303,1,,,,,,,,
,,,,,0.487859739923105,1,,,,,,,,
,,,,,0.487939001084939,1,,,,,,,,
,,,,,0.488208456783289,1,,,,,,,,
,,,,,0.488329987798638,1,,,,,,,,
,,,,,0.488407265016061,1,,,,,,,,
,,,,,0.48855565502835,1,,,,,,,,
,,,,,0.488635981009462,1,,,,,,,,
,,,,,0.488642689539538,1,,,,,,,,
,,,,,0.488722125784484,1,,,,,,,,
,,,,,0.48875772906127,1,,,,,,,,
,,,,,0.48880464628014,1,,,,,,,,
,,,,,0.488880627954399,1,,,,,,,,
,,,,,0.489028825193341,1,,,,,,,,
,,,,,0.489040391203304,1,,,,,,,,
,,,,,0.489356159465137,1,,,,,,,,
,,,,,0.489444257001012,1,,,,,,,,
,,,,,0.489537079459962,1,,,,,,,,
,,,,,0.489640865777396,1,,,,,,,,
,,,,,0.489776194636736,1,,,,,,,,
,,,,,0.489777754906512,1,,,,,,,,
,,,,,0.490096524387112,1,,,,,,,,
,,,,,0.490096907367688,1,,,,,,,,
,,,,,0.490131599128808,1,,,,,,,,
,,,,,0.490364759938127,1,,,,,,,,
,,,,,0.490434899208868,1,,,,,,,,
,,,,,0.490465735451862,1,,,,,,,,
,,,,,0.490559872082463,1,,,,,,,,
,,,,,0.490597498127788,1,,,,,,,,
,,,,,0.490677242021162,1,,,,,,,,
,,,,,0.490783772701296,1,,,,,,,,
,,,,,0.490799778618488,1,,,,,,,,
,,,,,0.490848583155204,1,,,,,,,,
,,,,,0.491012702324687,1,,,,,,,,
,,,,,0.491171930299968,1,,,,,,,,
,,,,,0.491176176672246,1,,,,,,,,
,,,,,0.491377830215675,1,,,,,,,,
,,,,,0.491463859086713,1,,,,,,,,
,,,,,0.491478081604262,1,,,,,,,,
,,,,,0.491500936351768,1,,,,,,,,
,,,,,0.491514844860444,1,,,,,,,,
,,,,,0.491524828526596,1,,,,,,,,
,,,,,0.491547252223308,1,,,,,,,,
,,,,,0.491587884452812,1,,,,,,,,
,,,,,0.491592734936155,1,,,,,,,,
,,,,,0.491617526515178,1,,,,,,,,
,,,,,0.491723452239494,1,,,,,,,,
,,,,,0.491729141846308,1,,,,,,,,
,,,,,0.492014910566154,1,,,,,,,,
,,,,,0.49205479771346,1,,,,,,,,
,,,,,0.492330355062611,1,,,,,,,,
,,,,,0.492344063511233,1,,,,,,,,
,,,,,0.4924395516283,1,,,,,,,,
,,,,,0.492476576163384,1,,,,,,,,
,,,,,0.492535138442523,1,,,,,,,,
,,,,,0.492844047548643,1,,,,,,,,
,,,,,0.492921085833142,1,,,,,,,,
,,,,,0.49308942164514,1,,,,,,,,
,,,,,0.493184491221758,1,,,,,,,,
,,,,,0.493200157592914,1,,,,,,,,
,,,,,0.493207954790954,1,,,,,,,,
,,,,,0.493342071429764,1,,,,,,,,
,,,,,0.493361409602355,1,,,,,,,,
,,,,,0.493436688281743,1,,,,,,,,
,,,,,0.493460780477898,1,,,,,,,,
,,,,,0.493602414658489,1,,,,,,,,
,,,,,0.493767998829169,1,,,,,,,,
,,,,,0.49378125227848,1,,,,,,,,
,,,,,0.493813446374448,1,,,,,,,,
,,,,,0.49423485384447,1,,,,,,,,
,,,,,0.494277445582218,1,,,,,,,,
,,,,,0.494287730883338,1,,,,,,,,
,,,,,0.494345354728851,1,,,,,,,,
,,,,,0.494414265288539,1,,,,,,,,
,,,,,0.494546974644521,1,,,,,,,,
,,,,,0.494720115402387,1,,,,,,,,
,,,,,0.494731787237649,1,,,,,,,,
