CNPJ_CIA,SETOR_ATIV,ANO,Distribuição_do_Valor_Adicionado,Impostos_Taxas_e_Contribuições,Outros,Pessoal,Receitas,Remuneração_de_Capitais_de_Terceiros,Remuneração_de_Capitais_Próprios,Valor_Adicionado_Bruto,Valor_Adicionado_Líquido_Produzido,Valor_Adicionado_Total_a_Distribuir,VAB_Receitas,VALP_Receitas,DVA_Receitas,Pessoal_Receitas,Impostos_Receitas,Cap_Terceiros_Receitas,Cap_Proprio_Receitas,Outros_Receitas,Pessoal_DVA,Impostos_DVA,Cap_Terceiros_DVA,Cap_Proprio_DVA,Outros_DVA
86.550.951/0001-50,"Agricultura (Açúcar, Álcool e Cana)",2022,9184,-2,0,5042,6493,9344,-5200,787,309,9184,0.121207454181426,0.0475897119975358,1.41444632681349,0.7765285692284,-0.000308024025874018,1.43908824888341,-0.800862467272447,0,0.548998257839721,-0.000217770034843206,1.01742160278746,-0.566202090592335,0
04.032.433/0001-80,Comunicação e Informática,2022,425138,119998,0,596405,767675,163976,-455241,530311,418421,425138,0.690801445924382,0.545049662943303,0.55379945940665,0.776897775751457,0.156313544143029,0.213600807633439,-0.593012668121275,0,1.4028503685862,0.282256584920661,0.385700643085304,-1.07080759659217,0
08.769.451/0001-08,Securitização de Recebíveis,2022,29628,7716,0,16643,21305,1578,3691,-1205,-1489,29628,-0.0565594930767426,-0.0698896972541657,1.39065946960807,0.781178127200188,0.362168505045764,0.0740671203942736,0.173245716967848,0,0.56173214526799,0.260429323612799,0.0532604293236128,0.124578101795599,0
04.032.433/0001-80,Comunicação e Informática,2019,662288,158604,0,756380,960665,169719,-422415,747558,647515,662288,0.778167207090921,0.674027886932489,0.689405776207107,0.787350429129822,0.165098135145967,0.176668245434152,-0.439711033502834,0,1.14207112313676,0.239478897398111,0.256261626361945,-0.637811646896818,0
61.351.532/0001-68,"Construção Civil, Mat. Constr. e Decoração",2018,-13742,55302,0,51608,64562,12817,-133469,-10296,-13742,-13742,-0.159474613549766,-0.212849663888975,-0.212849663888975,0.799355658127072,0.856571977324123,0.198522350608717,-2.06729964994889,0,-3.75549410566148,-4.02430505021103,-0.932688109445496,9.712487265318,0
61.351.532/0001-68,"Construção Civil, Mat. Constr. e Decoração",2017,-2933,5201,0,58907,73348,17226,-84267,1042,-3067,-2933,0.0142062496591591,-0.0418143643998473,-0.0399874570540437,0.803116649397393,0.0709085455636145,0.234853029394121,-1.14886568140917,0,-20.0842141152404,-1.77326968973747,-5.87316740538698,28.7306512103648,0
92.929.520/0001-00,"Máquinas, Equipamentos, Veículos e Peças",2014,30376,16810,0,27203,33372,9214,-22851,33372,27745,30376,1,0.831385592712454,0.910224139997603,0.815144432458348,0.503715689799832,0.276099724319789,-0.684735706580367,0,0.895542533579141,0.553397419015012,0.303331577561233,-0.752271530155386,0
00.336.701/0001-04,Telecomunicações,2016,-7990,41651,0,77190,93671,144052,-270883,25586,-23725,-7990,0.273147505631412,-0.253280097362044,-0.0852985449071751,0.824054403177077,0.444652026774562,1.53785056207364,-2.89185553693246,0,-9.66082603254068,-5.21289111389237,-18.0290362953692,33.9027534418023,0
00.336.701/0001-04,Telecomunicações,2015,-19664,27176,0,56935,68865,131858,-235633,1164,-63381,-19664,0.0169026355913744,-0.920365933347855,-0.285544180643288,0.82676250635301,0.394627169098962,1.91473172148406,-3.42166557757932,0,-2.89539259560618,-1.3820179007323,-6.70555329536208,11.9829637917006,0
82.981.929/0001-03,Têxtil e Vestuário,2020,-65,36,0,199,236,633,-933,-21,-38,-65,-0.0889830508474576,-0.161016949152542,-0.275423728813559,0.843220338983051,0.152542372881356,2.68220338983051,-3.95338983050847,0,-3.06153846153846,-0.553846153846154,-9.73846153846154,14.3538461538462,0
22.770.366/0001-82,"Máquinas, Equipamentos, Veículos e Peças",2017,-7986,1774,0,5722,6601,5394,-20876,-13209,-13373,-7986,-2.00106044538706,-2.02590516588396,-1.20981669444024,0.866838357824572,0.268747159521285,0.817148916830783,-3.16255112861688,0,-0.716503881793138,-0.2221387427999,-0.675432006010518,2.61407463060356,0
10.760.260/0001-19,Hospedagem e Turismo,2020,-94265,-185789,0,507700,585173,810560,-1226736,79040,-133603,-94265,0.135071166988224,-0.228313678177223,-0.161089113817623,0.867606673582,-0.317494142757783,1.38516302016669,-2.09636466480853,0,-5.38588023126293,1.9709223996181,-8.59873760144274,13.0136954330876,0
43.185.362/0001-07,"Máquinas, Equipamentos, Veículos e Peças",2020,-13303,37476,0,6074,6970,0,-56853,-15022,-16856,-13303,-2.15523672883788,-2.41836441893831,-1.90860832137733,0.871449067431851,5.37675753228121,0,-8.15681492109039,0,-0.456588739382094,-2.81710892279937,0,4.27369766218146,0
09.112.685/0001-32,Sem Setor Principal,2010,125938,-31261,0,121279,138776,113096,-77176,-44277,-44405,125938,-0.319053726869199,-0.319976076555024,0.907491208854557,0.873919121461924,-0.225262293191906,0.814953594281432,-0.556119213696893,0,0.963005605933078,-0.248225317219584,0.898029188965999,-0.612809477679493,0
14.308.514/0001-13,Sem Setor Principal,2020,34558,8144,0,32759,37436,459,-6804,33528,33521,34558,0.895608505182178,0.895421519393098,0.923122128432525,0.875066780638957,0.217544609466823,0.0122609253125334,-0.181750186985789,0,0.947942589270212,0.235661785982985,0.0132820186353377,-0.196886393888535,0
11.721.921/0001-60,Seguradoras e Corretoras,2016,17431,12586,0,87378,99049,9778,-92311,60563,50194,17431,0.611444840432513,0.506759280760028,0.175983604074751,0.882169431291583,0.127068420680673,0.0987188159395855,-0.931973063837091,0,5.01279329929436,0.722046927887098,0.560954621077391,-5.29579484825885,0
08.943.312/0001-40,Bolsas de Valores/Mercadorias e Futuros,2010,473361,5667,0,15514,17337,442100,10080,-7773,-15530,473361,-0.448347464959336,-0.895772048220569,27.3035127184634,0.894849166522466,0.326873161446617,25.5003749206899,0.581415469804464,0,0.0327741406664258,0.0119718354490547,0.933959493916905,0.0212945299676146,0
15.101.405/0001-93,"Construção Civil, Mat. Constr. e Decoração",2022,14398,3085,0,2077,2315,0,9236,802,12812,14398,0.346436285097192,5.53434125269978,6.21943844492441,0.89719222462203,1.33261339092873,0,3.98963282937365,0,0.14425614668704,0.214265870259758,0,0.641477983053202,0
61.022.042/0001-18,"Construção Civil, Mat. Constr. e Decoração",2017,20278,2020,0,13359,14011,294,4605,10413,10400,20278,0.743201770037827,0.742273927628292,1.44729141388909,0.953465134537149,0.144172435943187,0.0209835129541075,0.328670330454643,0,0.658792780353092,0.0996153466811323,0.0144984712496301,0.227093401716146,0
91.333.666/0001-17,"Máquinas, Equipamentos, Veículos e Peças",2011,5734,3992,0,10879,11320,24111,-33248,6286,5734,5734,0.55530035335689,0.506537102473498,0.506537102473498,0.961042402826855,0.352650176678445,2.12994699646643,-2.93710247349823,0,1.89727938611789,0.696198116498082,4.20491803278689,-5.79839553540286,0
09.462.140/0001-56,Sem Setor Principal,2012,-7236,869,0,2497,2489,0,-10602,-10242,-10402,-7236,-4.11490558457212,-4.17918842908799,-2.90719164323021,1.00321414222579,0.349136199276818,0,-4.25954198473282,0,-0.345080154781647,-0.120093974571587,0,1.46517412935323,0
46.014.635/0001-49,"Construção Civil, Mat. Constr. e Decoração",2015,10426,612,0,4673,4608,15215,-10074,-317,-692,10426,-0.0687934027777778,-0.150173611111111,2.26258680555556,1.01410590277778,0.1328125,3.30186631944444,-2.18619791666667,0,0.448206407059275,0.0586994053328218,1.45933243813543,-0.966238250527527,0
33.035.536/0001-00,"Construção Civil, Mat. Constr. e Decoração",2021,-166702,3183,0,13029,12531,10325,-193239,-175592,-177458,-166702,-14.0126087303487,-14.1615194318091,-13.3031681430053,1.03974144122576,0.254010055063443,0.823956587662597,-15.4208762269571,0,-0.0781574306247076,-0.0190939520821586,-0.0619368693836907,1.15918825209056,0
15.101.405/0001-93,"Construção Civil, Mat. Constr. e Decoração",2016,2666,1336,0,2679,2521,147,-1496,1764,1636,2666,0.699722332407775,0.648948829829433,1.05751685838953,1.06267354224514,0.529948433161444,0.0583101943673146,-0.593415311384371,0,1.00487621905476,0.50112528132033,0.055138784696174,-0.561140285071268,0
15.144.017/0001-90,Seguradoras e Corretoras,2019,51841,7722,0,14341,13389,13005,16773,-6731,-7574,51841,-0.502726118455448,-0.56568825154978,3.87190977668235,1.07110314437225,0.576742101725297,0.971319740085145,1.25274479049966,0,0.276634324183561,0.148955459964121,0.250863216373141,0.323546999479177,0
60.851.615/0001-53,"Máquinas, Equipamentos, Veículos e Peças",2020,-24530,10513,0,17824,16457,12588,-65455,-21196,-28811,-24530,-1.28796256911952,-1.75068359968403,-1.49055113325637,1.08306495716109,0.63881630916935,0.764902473111746,-3.97733487269855,0,-0.726620464737057,-0.428577252344068,-0.51316754993885,2.66836526701998,0
17.167.396/0001-69,Intermediação Financeira,2010,102929,16768,0,39610,35638,3307,43244,-10443,-242561,102929,-0.293029911891801,-6.8062461417588,2.88818115494697,1.11145406588473,0.470509007239463,0.0927942084292048,1.21342387339357,0,0.384828376842289,0.16290841259509,0.0321289432521447,0.420134267310476,0
07.820.907/0001-46,"Construção Civil, Mat. Constr. e Decoração",2022,-1851,821,0,4840,4317,39,-7551,-3705,-3760,-1851,-0.85823488533704,-0.870975214269168,-0.428769979152189,1.12114894602733,0.19017836460505,0.00903405142460042,-1.74913134120917,0,-2.61480280929227,-0.443544030253917,-0.0210696920583468,4.07941653160454,0
91.333.666/0001-17,"Máquinas, Equipamentos, Veículos e Peças",2017,993,263,0,1091,942,36550,-36911,942,623,993,1,0.66135881104034,1.05414012738854,1.15817409766454,0.279193205944798,38.8004246284501,-39.1836518046709,0,1.09869083585096,0.264853977844914,36.8076535750252,-37.171198388721,0
08.769.451/0001-08,Securitização de Recebíveis,2016,36019696,54031,0,901772,757659,35658805,-594912,-2318346,-2332068,36019696,-3.05988050033062,-3.07799155028845,47.5407749396496,1.1902082599164,0.0713130841183171,47.0644511581067,-0.785197562491833,0,0.0250355250083177,0.00150004042232894,0.989980731653038,-0.0165162970836844,0
43.185.362/0001-07,"Máquinas, Equipamentos, Veículos e Peças",2010,39666,178,0,10272,8369,42614,-13398,7592,6038,39666,0.907157366471502,0.721472099414506,4.73963436491815,1.22738678456207,0.0212689688134783,5.09188672481778,-1.60090811327518,0,0.258962335501437,0.00448747037765341,1.07432057681642,-0.337770382695507,0
15.101.405/0001-93,"Construção Civil, Mat. Constr. e Decoração",2019,1705,889,0,2555,2068,0,-1739,1237,1195,1705,0.59816247582205,0.577852998065764,0.824468085106383,1.23549323017408,0.429883945841393,0,-0.840909090909091,0,1.49853372434018,0.521407624633431,0,-1.01994134897361,0
07.950.674/0001-04,Extração Mineral,2017,-1895,771,-1371,2002,1606,1188,-4485,-654,-658,-1895,-0.407222914072229,-0.409713574097136,-1.1799501867995,1.24657534246575,0.480074719800747,0.73972602739726,-2.79265255292653,-0.853673723536737,-1.05646437994723,-0.406860158311346,-0.626912928759894,2.36675461741425,0.723482849604222
82.981.929/0001-03,Têxtil e Vestuário,2021,-97,13,0,80,62,259,-449,-75,-99,-97,-1.20967741935484,-1.59677419354839,-1.56451612903226,1.29032258064516,0.209677419354839,4.17741935483871,-7.24193548387097,0,-0.824742268041237,-0.134020618556701,-2.6701030927835,4.62886597938144,0
86.550.951/0001-50,"Agricultura (Açúcar, Álcool e Cana)",2018,9746,-3087,0,4527,3363,15811,-7505,-5231,-5823,9746,-1.55545643770443,-1.73148974130241,2.89800773119239,1.34611953612846,-0.91793041926851,4.70145703241154,-2.2316384180791,0,0.464498255694644,-0.316745331418018,1.62230658731787,-0.7700595115945,0
04.752.991/0001-10,Farmacêutico e Higiene,2014,17903,2175,0,9401,6626,19040,-12713,-4377,-4684,17903,-0.660579535164504,-0.70691216420163,2.70193178388168,1.41880470872321,0.328252339269544,2.87352852399638,-1.91865378810746,0,0.52510752387868,0.121488018767804,1.06350890912138,-0.71010445176786,0
60.851.615/0001-53,"Máquinas, Equipamentos, Veículos e Peças",2019,-128674,-28227,0,54935,37367,49074,-204456,-115636,-123127,-128674,-3.09460218909733,-3.29507319292424,-3.44351968314288,1.47014745631172,-0.755399148981722,1.31329782963577,-5.47156582010865,0,-0.426931625658641,0.219368326157577,-0.381382408256524,1.58894570775759,0
61.022.042/0001-18,"Construção Civil, Mat. Constr. e Decoração",2018,15244,1021,0,11582,7820,141,2500,2116,2103,15244,0.270588235294118,0.268925831202046,1.94936061381074,1.48107416879795,0.130562659846547,0.0180306905370844,0.319693094629156,0,0.75977433744424,0.0669771713461034,0.00924954080293886,0.163998950406717,0
67.571.414/0001-41,"Construção Civil, Mat. Constr. e Decoração",2017,-54740,-49661,0,9037,6046,105098,-119214,-63482,-67337,-54740,-10.4998346013893,-11.1374462454515,-9.05391994707244,1.49470724445915,-8.21386040357261,17.3830631822693,-19.7178299702283,0,-0.165089514066496,0.907215929850201,-1.91994884910486,2.17782243332115,0
03.847.461/0001-92,Extração Mineral,2012,652049,78468,0,5717,3704,91127,476737,-2262,-2262,652049,-0.610691144708423,-0.610691144708423,176.039146868251,1.54346652267819,21.1846652267819,24.6023218142549,128.708693304536,0,0.00876774598228047,0.120340649245686,0.139754834375944,0.73113677039609,0
15.101.405/0001-93,"Construção Civil, Mat. Constr. e Decoração",2018,-2001,893,0,2686,1592,0,-5580,-2247,-2273,-2001,-1.41143216080402,-1.42776381909548,-1.25690954773869,1.68718592964824,0.560929648241206,0,-3.50502512562814,0,-1.34232883558221,-0.446276861569215,0,2.78860569715142,0
33.111.246/0001-90,"Construção Civil, Mat. Constr. e Decoração",2017,-9426,139,0,3132,1854,1866,-14563,-22897,-23829,-9426,-12.3500539374326,-12.8527508090615,-5.08414239482201,1.68932038834951,0.0749730312837109,1.00647249190939,-7.85490830636462,0,-0.332272437937619,-0.0147464460004244,-0.197963080840229,1.54498196477827,0
28.195.667/0001-06,Bancos,2020,186368,-480466,0,326146,186368,0,340688,186368,186368,186368,1,1,1,1.75001073145604,-2.57804987980769,0,1.82803914835165,0,1.75001073145604,-2.57804987980769,0,1.82803914835165,0
04.752.991/0001-10,Farmacêutico e Higiene,2019,-4841,6364,0,22586,12150,22021,-55812,-14939,-19555,-4841,-1.22954732510288,-1.60946502057613,-0.39843621399177,1.85893004115226,0.523786008230453,1.81242798353909,-4.59358024691358,0,-4.66556496591613,-1.31460442057426,-4.54885354265648,11.5290229291469,0
03.847.461/0001-92,Extração Mineral,2011,2251352,61944,0,5885,3151,159971,2023552,-6226,-6232,2251352,-1.97588067280229,-1.97778483021263,714.488099016185,1.86766105998096,19.6585211044113,50.7683275150746,642.193589336718,0,0.00261398484110881,0.0275141337294213,0.0710555257463071,0.898816355683163,0
46.014.635/0001-49,"Construção Civil, Mat. Constr. e Decoração",2010,41233,1951,451,7258,3846,35264,-3691,-5360,-5598,41233,-1.39365574622985,-1.45553822152886,10.7210088403536,1.88715548621945,0.507280291211648,9.16900676027041,-0.959698387935517,0.117264690587624,0.176024058399825,0.0473164698178643,0.855237309921665,-0.0895156791889991,0.0109378410496447
15.101.405/0001-93,"Construção Civil, Mat. Constr. e Decoração",2021,680,750,0,1867,938,6,-1943,-384,-427,680,-0.409381663113006,-0.455223880597015,0.724946695095949,1.99040511727079,0.799573560767591,0.00639658848614072,-2.07142857142857,0,2.74558823529412,1.10294117647059,0.00882352941176471,-2.85735294117647,0
76.627.504/0001-06,"Máquinas, Equipamentos, Veículos e Peças",2017,-113498,8135,0,19310,9042,180121,-321064,-97128,-114336,-113498,-10.7418712674187,-12.6449900464499,-12.5523114355231,2.13558947135589,0.899690333996903,19.9204821942048,-35.5080734350807,0,-0.170135156566636,-0.071675271810957,-1.58699712770269,2.82880755608028,0
12.648.327/0001-53,Serviços Transporte e Logística,2012,-4157,1414,0,9964,4175,0,-15535,-7297,-7978,-4157,-1.74778443113772,-1.91089820359281,-0.995688622754491,2.38658682634731,0.338682634730539,0,-3.72095808383234,0,-2.39692085638682,-0.340149146018764,0,3.73707000240558,0
09.149.503/0001-06,Energia Elétrica,2010,-2747,1152,0,12670,4984,3046,-19615,-731,-1307,-2747,-0.146669341894061,-0.262239165329053,-0.551163723916533,2.54213483146067,0.231139646869984,0.61115569823435,-3.93559390048154,0,-4.61230433199854,-0.419366581725519,-1.10884601383327,7.14051692755734,0
11.395.624/0001-71,Farmacêutico e Higiene,2018,1136981,-36560,0,72628,28035,51957,1048956,-32555,-44824,1136981,-1.16122703763153,-1.59885856964509,40.5557695737471,2.59061886927055,-1.30408418048867,1.85329052969502,37.4159443552702,0,0.0638779363947155,-0.0321553306519634,0.0456973335526275,0.92258006070462,0
04.752.991/0001-10,Farmacêutico e Higiene,2017,-3759,1453,0,16671,6191,16245,-38128,-13080,-13575,-3759,-2.11274430625101,-2.19269907930867,-0.607171700856081,2.6927798417057,0.234695525763205,2.62397027943789,-6.15861734776288,0,-4.43495610534717,-0.386538973131152,-4.32162809257781,10.1431231710561,0
45.987.245/0001-92,Educação,2013,6997,5956,0,3146,1121,598,-2703,-192,-201,6997,-0.171275646743979,-0.179304192685103,6.24174843889385,2.8064228367529,5.31311329170384,0.533452274754683,-2.41123996431757,0,0.449621266256967,0.851221952265257,0.0854651993711591,-0.386308417893383,0
04.752.991/0001-10,Farmacêutico e Higiene,2010,-537,650,0,2832,1000,254,-4273,-571,-760,-537,-0.571,-0.76,-0.537,2.832,0.65,0.254,-4.273,0,-5.27374301675978,-1.21042830540037,-0.472998137802607,7.95716945996276,0
61.351.532/0001-68,"Construção Civil, Mat. Constr. e Decoração",2019,-13375,1970,0,6471,2276,13967,-35783,-10506,-13286,-13375,-4.61599297012302,-5.83743409490334,-5.87653778558875,2.84314586994728,0.865553602811951,6.13664323374341,-15.7218804920914,0,-0.48381308411215,-0.147289719626168,-1.04426168224299,2.67536448598131,0
